target,accession--target,query,accession--query,E-value,score,bias,E-value--best-domain,score--best-domain,bias--best-domain,exp,reg,clu,ov,env,dom,rep,inc,description
Station100_DCM_ALL_assembly_NODE_603_length_28420_cov_8.896492_5,-,phage-family-interpro-v4,-,9e-158,535.2,1.4,1.1e-157,535.0,1.4,1.0,1,0,0,1,1,1,1,-
Station111_DCM_ALL_assembly_NODE_718_length_29022_cov_7.777298_39,-,phage-family-interpro-v4,-,9e-158,535.2,1.4,1.1e-157,535.0,1.4,1.0,1,0,0,1,1,1,1,-
Station67_SUR_ALL_assembly_NODE_375_length_39546_cov_3.982629_18,-,phage-family-interpro-v4,-,9.1e-158,535.2,0.0,1.1e-157,534.9,0.0,1.0,1,0,0,1,1,1,1,-
Station67_SUR_ALL_assembly_NODE_2392_length_12513_cov_3.237197_18,-,phage-family-interpro-v4,-,9.1e-158,535.2,0.1,1.1e-157,535.0,0.1,1.0,1,0,0,1,1,1,1,-
Station34_SUR_ALL_assembly_NODE_2163_length_12256_cov_41.275551_9,-,phage-family-interpro-v4,-,1e-157,535.1,0.0,1.2e-157,534.8,0.0,1.0,1,0,0,1,1,1,1,-
Station137_DCM_ALL_assembly_NODE_653_length_16898_cov_8.923292_15,-,phage-family-interpro-v4,-,1.1e-157,534.9,0.1,1.4e-157,534.7,0.1,1.0,1,0,0,1,1,1,1,-
Station72_DCM_ALL_assembly_NODE_2249_length_10675_cov_7.763277_18,-,phage-family-interpro-v4,-,1.2e-157,534.9,0.1,1.4e-157,534.6,0.1,1.0,1,0,0,1,1,1,1,-
Station64_DCM_ALL_assembly_NODE_117_length_41904_cov_28.252264_26,-,phage-family-interpro-v4,-,1.4e-157,534.6,0.0,1.7e-157,534.4,0.0,1.0,1,0,0,1,1,1,1,-
Station100_DCM_ALL_assembly_NODE_1091_length_19570_cov_79.614553_19,-,phage-family-interpro-v4,-,1.6e-157,534.4,0.0,1.8e-157,534.2,0.0,1.0,1,0,0,1,1,1,1,-
Station72_DCM_ALL_assembly_NODE_2379_length_10283_cov_18.368792_5,-,phage-family-interpro-v4,-,1.7e-157,534.4,0.0,2.2e-157,534.0,0.0,1.0,1,0,0,1,1,1,1,-
Station76_DCM_ALL_assembly_NODE_1538_length_18365_cov_4.601311_17,-,phage-family-interpro-v4,-,2.1e-157,534.0,0.0,2.4e-157,533.9,0.0,1.0,1,0,0,1,1,1,1,-
Station196_SUR_ALL_assembly_NODE_1031_length_34374_cov_6.525511_9,-,phage-family-interpro-v4,-,2.3e-157,533.9,0.7,2.6e-157,533.7,0.7,1.0,1,0,0,1,1,1,1,-
Station67_SUR_ALL_assembly_NODE_3113_length_10436_cov_29.210673_2,-,phage-family-interpro-v4,-,2.4e-157,533.8,0.0,2.7e-157,533.7,0.0,1.0,1,0,0,1,1,1,1,-
Station155_DCM_ALL_assembly_NODE_1709_length_35632_cov_19.126486_13,-,phage-family-interpro-v4,-,3.1e-157,533.5,0.3,3.8e-157,533.2,0.3,1.0,1,0,0,1,1,1,1,-
Station76_SUR_ALL_assembly_NODE_1835_length_14469_cov_21.533162_10,-,phage-family-interpro-v4,-,3.9e-157,533.1,8.3,4.4e-157,533.0,8.3,1.0,1,0,0,1,1,1,1,-
Station206_SUR_ALL_assembly_NODE_1848_length_26686_cov_17.811010_24,-,phage-family-interpro-v4,-,4.4e-157,533.0,0.1,5.4e-157,532.7,0.1,1.0,1,0,0,1,1,1,1,-
Station208_SUR_ALL_assembly_NODE_4170_length_12220_cov_11.777970_19,-,phage-family-interpro-v4,-,4.4e-157,533.0,0.1,5.4e-157,532.7,0.1,1.0,1,0,0,1,1,1,1,-
Station209_SUR_ALL_assembly_NODE_2536_length_27547_cov_5.186636_25,-,phage-family-interpro-v4,-,4.4e-157,533.0,0.1,5.4e-157,532.7,0.1,1.0,1,0,0,1,1,1,1,-
Station102_DCM_ALL_assembly_NODE_2837_length_10255_cov_19.110392_11,-,phage-family-interpro-v4,-,4.6e-157,532.9,1.9,5.6e-157,532.6,1.9,1.0,1,0,0,1,1,1,1,-
Station23_DCM_ALL_assembly_NODE_132_length_40826_cov_3.652768_21,-,phage-family-interpro-v4,-,5e-157,532.8,0.3,5.6e-157,532.6,0.3,1.0,1,0,0,1,1,1,1,-
Station23_DCM_ALL_assembly_NODE_215_length_34789_cov_18.577215_32,-,phage-family-interpro-v4,-,6e-157,532.5,1.3,7.1e-157,532.3,1.3,1.0,1,0,0,1,1,1,1,-
Station36_DCM_ALL_assembly_NODE_71_length_45396_cov_12.129287_27,-,phage-family-interpro-v4,-,6.2e-157,532.5,0.1,7.6e-157,532.2,0.1,1.0,1,0,0,1,1,1,1,-
Station201_DCM_ALL_assembly_NODE_2889_length_20450_cov_3.276980_25,-,phage-family-interpro-v4,-,7.6e-157,532.2,0.0,8.4e-157,532.0,0.0,1.0,1,0,0,1,1,1,1,-
Station76_DCM_ALL_assembly_NODE_1555_length_18208_cov_6.768358_16,-,phage-family-interpro-v4,-,8.5e-157,532.0,0.0,1e-156,531.8,0.0,1.0,1,0,0,1,1,1,1,-
Station39_DCM_ALL_assembly_NODE_40_length_40880_cov_28.014721_37,-,phage-family-interpro-v4,-,8.8e-157,532.0,0.0,1.1e-156,531.7,0.0,1.0,1,0,0,1,1,1,1,-
Station25_DCM_ALL_assembly_NODE_2405_length_12334_cov_18.707794_3,-,phage-family-interpro-v4,-,9.3e-157,531.9,0.0,1.1e-156,531.7,0.0,1.0,1,0,0,1,1,1,1,-
Station30_DCM_ALL_assembly_NODE_481_length_28880_cov_25.944944_15,-,phage-family-interpro-v4,-,9.3e-157,531.9,0.0,1.1e-156,531.7,0.0,1.0,1,0,0,1,1,1,1,-
Station137_SUR_ALL_assembly_NODE_501_length_21319_cov_8.418313_17,-,phage-family-interpro-v4,-,9.5e-157,531.9,0.7,1.2e-156,531.6,0.7,1.0,1,0,0,1,1,1,1,-
Station84_SUR_COMBINED_FINAL_NODE_1283_length_31473_cov_91.854192_28,-,phage-family-interpro-v4,-,1.1e-156,531.7,3.7,1.3e-156,531.4,3.7,1.0,1,0,0,1,1,1,1,-
Station46_SUR_ALL_assembly_NODE_1238_length_13560_cov_11.570826_12,-,phage-family-interpro-v4,-,1.2e-156,531.5,0.0,1.4e-156,531.3,0.0,1.0,1,0,0,1,1,1,1,-
Station78_DCM_ALL_assembly_NODE_886_length_23291_cov_4.158203_20,-,phage-family-interpro-v4,-,1.3e-156,531.4,0.0,1.6e-156,531.1,0.0,1.0,1,0,0,1,1,1,1,-
Station137_MES_COMBINED_FINAL_NODE_867_length_52364_cov_12.373224_41,-,phage-family-interpro-v4,-,1.4e-156,531.3,0.0,1.6e-156,531.1,0.0,1.0,1,0,0,1,1,1,1,-
Station102_SUR_ALL_assembly_NODE_1905_length_10984_cov_11.419709_10,-,phage-family-interpro-v4,-,1.5e-156,531.2,0.1,1.8e-156,530.9,0.1,1.0,1,0,0,1,1,1,1,-
Station125_SUR_ALL_assembly_NODE_281_length_43670_cov_8.779480_27,-,phage-family-interpro-v4,-,1.7e-156,531.0,0.2,2.1e-156,530.8,0.2,1.0,1,0,0,1,1,1,1,-
Station84_SUR_COMBINED_FINAL_NODE_3989_length_12924_cov_6.106613_6,-,phage-family-interpro-v4,-,1.7e-156,531.0,6.1,2e-156,530.8,6.1,1.0,1,0,0,1,1,1,1,-
Station122_DCM_ALL_assembly_NODE_414_length_36488_cov_47.854582_16,-,phage-family-interpro-v4,-,1.8e-156,530.9,0.0,2e-156,530.8,0.0,1.0,1,0,0,1,1,1,1,-
Station70_SUR_ALL_assembly_NODE_2883_length_10786_cov_40.180412_2,-,phage-family-interpro-v4,-,2e-156,530.8,19.1,2.4e-156,530.5,19.1,1.0,1,0,0,1,1,1,1,-
Station102_DCM_ALL_assembly_NODE_475_length_32119_cov_14.793787_25,-,phage-family-interpro-v4,-,2.1e-156,530.7,0.0,2.5e-156,530.5,0.0,1.0,1,0,0,1,1,1,1,-
Station58_DCM_ALL_assembly_NODE_151_length_39366_cov_8.890260_26,-,phage-family-interpro-v4,-,2.2e-156,530.7,0.0,2.6e-156,530.4,0.0,1.0,1,0,0,1,1,1,1,-
Station111_DCM_ALL_assembly_NODE_2395_length_11364_cov_3.669555_8,-,phage-family-interpro-v4,-,2.4e-156,530.6,0.4,2.9e-156,530.3,0.4,1.0,1,0,0,1,1,1,1,-
Station155_DCM_ALL_assembly_NODE_7896_length_11254_cov_22.438253_2,-,phage-family-interpro-v4,-,2.4e-156,530.5,0.0,2.8e-156,530.3,0.0,1.0,1,0,0,1,1,1,1,-
Station64_SUR_ALL_assembly_NODE_1035_length_22165_cov_12.805156_31,-,phage-family-interpro-v4,-,2.7e-156,530.4,0.0,3.3e-156,530.1,0.0,1.0,1,0,0,1,1,1,1,-
Station188_DCM_ALL_assembly_NODE_1131_length_38609_cov_43.471572_8,-,phage-family-interpro-v4,-,2.7e-156,530.3,0.1,3.4e-156,530.0,0.1,1.0,1,0,0,1,1,1,1,-
Station39_MES_COMBINED_FINAL_NODE_824_length_40718_cov_254.125151_8,-,phage-family-interpro-v4,-,2.9e-156,530.3,1.5,3.2e-156,530.1,1.5,1.0,1,0,0,1,1,1,1,-
Station102_DCM_ALL_assembly_NODE_240_length_44382_cov_5.440883_41,-,phage-family-interpro-v4,-,3e-156,530.2,0.0,3.7e-156,529.9,0.0,1.0,1,0,0,1,1,1,1,-
Station123_MXL_ALL_assembly_NODE_1640_length_18477_cov_4.523179_11,-,phage-family-interpro-v4,-,3.3e-156,530.1,0.0,4e-156,529.8,0.0,1.0,1,0,0,1,1,1,1,-
Station52_SUR_ALL_assembly_NODE_1863_length_10355_cov_60.674854_16,-,phage-family-interpro-v4,-,4.4e-156,529.6,14.4,5e-156,529.5,14.4,1.0,1,0,0,1,1,1,1,-
Station123_SUR_ALL_assembly_NODE_1160_length_17330_cov_3.448741_17,-,phage-family-interpro-v4,-,5.1e-156,529.4,0.0,6.5e-156,529.1,0.0,1.0,1,0,0,1,1,1,1,-
Station124_MXL_ALL_assembly_NODE_397_length_37375_cov_3.505091_30,-,phage-family-interpro-v4,-,5.1e-156,529.4,0.0,6.5e-156,529.1,0.0,1.0,1,0,0,1,1,1,1,-
Station209_MES_ALL_assembly_NODE_6059_length_15988_cov_5.275466_13,-,phage-family-interpro-v4,-,5.4e-156,529.4,0.0,6.4e-156,529.1,0.0,1.0,1,0,0,1,1,1,1,-
Station109_DCM_ALL_assembly_NODE_1131_length_14069_cov_40.389111_17,-,phage-family-interpro-v4,-,5.7e-156,529.3,0.1,6.7e-156,529.0,0.1,1.0,1,0,0,1,1,1,1,-
Station111_SUR_ALL_assembly_NODE_625_length_22169_cov_19.001085_19,-,phage-family-interpro-v4,-,5.7e-156,529.3,0.1,6.7e-156,529.0,0.1,1.0,1,0,0,1,1,1,1,-
Station111_MES_DO_NOT_POOL_NODE_2664_length_17973_cov_14.678759_17,-,phage-family-interpro-v4,-,7.8e-156,528.8,0.0,9.5e-156,528.6,0.0,1.0,1,0,0,1,1,1,1,-
Station85_DCM_COMBINED_FINAL_NODE_3535_length_13787_cov_15.467084_8,-,phage-family-interpro-v4,-,1e-155,528.5,0.4,1.1e-155,528.3,0.4,1.0,1,0,0,1,1,1,1,-
Station100_MES_ALL_assembly_NODE_1338_length_12706_cov_5.828551_6,-,phage-family-interpro-v4,-,1e-155,528.4,4.2,1.4e-155,528.0,4.2,1.0,1,0,0,1,1,1,1,-
Station38_DCM_ALL_assembly_NODE_614_length_13257_cov_9.115816_22,-,phage-family-interpro-v4,-,1e-155,528.4,0.0,1.3e-155,528.1,0.0,1.0,1,0,0,1,1,1,1,-
Station122_SUR_ALL_assembly_NODE_188_length_45116_cov_12.940703_10,-,phage-family-interpro-v4,-,1.3e-155,528.1,0.0,1.5e-155,527.9,0.0,1.1,1,0,0,1,1,1,1,-
Station137_DCM_ALL_assembly_NODE_774_length_15508_cov_3.341358_3,-,phage-family-interpro-v4,-,1.4e-155,528.0,10.1,1.6e-155,527.8,10.1,1.0,1,0,0,1,1,1,1,-
Station70_SUR_ALL_assembly_NODE_791_length_26754_cov_38.942357_10,-,phage-family-interpro-v4,-,1.5e-155,527.9,17.7,1.8e-155,527.6,17.7,1.0,1,0,0,1,1,1,1,-
Station102_DCM_ALL_assembly_NODE_273_length_41680_cov_3.592625_18,-,phage-family-interpro-v4,-,1.5e-155,527.9,7.2,1.8e-155,527.6,7.2,1.0,1,0,0,1,1,1,1,-
Station100_DCM_ALL_assembly_NODE_304_length_38870_cov_193.078964_22,-,phage-family-interpro-v4,-,1.9e-155,527.6,0.3,2.1e-155,527.4,0.3,1.0,1,0,0,1,1,1,1,-
Station123_MXL_ALL_assembly_NODE_2076_length_15781_cov_3.727903_12,-,phage-family-interpro-v4,-,1.9e-155,527.5,0.1,2.4e-155,527.2,0.1,1.0,1,0,0,1,1,1,1,-
Station56_SUR_ALL_assembly_NODE_2253_length_11316_cov_9.320842_16,-,phage-family-interpro-v4,-,2.2e-155,527.4,0.0,2.6e-155,527.1,0.0,1.0,1,0,0,1,1,1,1,-
Station52_DCM_ALL_assembly_NODE_343_length_27850_cov_17.700666_22,-,phage-family-interpro-v4,-,2.4e-155,527.2,1.0,2.9e-155,526.9,1.0,1.0,1,0,0,1,1,1,1,-
Station52_SUR_ALL_assembly_NODE_598_length_20709_cov_6.933814_22,-,phage-family-interpro-v4,-,2.4e-155,527.2,1.0,2.9e-155,526.9,1.0,1.0,1,0,0,1,1,1,1,-
Station158_DCM_ALL_assembly_NODE_8786_length_10485_cov_28.599521_1,-,phage-family-interpro-v4,-,2.5e-155,527.2,7.5,3.1e-155,526.8,7.5,1.0,1,0,0,1,1,1,1,-
Station158_SUR_ALL_assembly_NODE_3091_length_27301_cov_18.441312_20,-,phage-family-interpro-v4,-,2.5e-155,527.2,7.5,3.1e-155,526.8,7.5,1.0,1,0,0,1,1,1,1,-
Station100_DCM_ALL_assembly_NODE_527_length_30740_cov_6.671110_6,-,phage-family-interpro-v4,-,2.5e-155,527.1,17.4,3.2e-155,526.8,17.4,1.0,1,0,0,1,1,1,1,-
Station38_SUR_ALL_assembly_NODE_82_length_44753_cov_29.567788_14,-,phage-family-interpro-v4,-,2.7e-155,527.0,1.0,3.4e-155,526.7,1.0,1.0,1,0,0,1,1,1,1,-
Station64_MES_COMBINED_FINAL_NODE_1021_length_40389_cov_4.192071_15,-,phage-family-interpro-v4,-,3.1e-155,526.8,0.0,3.5e-155,526.7,0.0,1.0,1,0,0,1,1,1,1,-
Station82_SUR_COMBINED_FINAL_NODE_630_length_40838_cov_21.739646_27,-,phage-family-interpro-v4,-,3.1e-155,526.8,0.3,3.7e-155,526.6,0.3,1.0,1,0,0,1,1,1,1,-
Station58_DCM_ALL_assembly_NODE_259_length_33917_cov_38.659294_4,-,phage-family-interpro-v4,-,3.5e-155,526.7,0.2,4.5e-155,526.3,0.2,1.0,1,0,0,1,1,1,1,-
Station39_DCM_ALL_assembly_NODE_53_length_37820_cov_20.137694_7,-,phage-family-interpro-v4,-,4.3e-155,526.4,0.0,5.1e-155,526.1,0.0,1.0,1,0,0,1,1,1,1,-
Station102_DCM_ALL_assembly_NODE_2647_length_10717_cov_2.591728_19,-,phage-family-interpro-v4,-,4.9e-155,526.2,1.1,5.4e-155,526.0,1.1,1.0,1,0,0,1,1,1,1,-
Station194_DCM_ALL_assembly_NODE_1019_length_38514_cov_6.056242_24,-,phage-family-interpro-v4,-,5.1e-155,526.1,0.4,6.2e-155,525.9,0.4,1.0,1,0,0,1,1,1,1,-
Station25_DCM_ALL_assembly_NODE_1473_length_16995_cov_20.916824_14,-,phage-family-interpro-v4,-,5.5e-155,526.0,2.2,6.7e-155,525.7,2.2,1.0,1,0,0,1,1,1,1,-
Station206_MES_ALL_assembly_NODE_1507_length_42889_cov_18.778867_42,-,phage-family-interpro-v4,-,6.1e-155,525.9,0.0,6.8e-155,525.7,0.0,1.0,1,0,0,1,1,1,1,-
Station100_MES_ALL_assembly_NODE_196_length_40707_cov_4.637607_19,-,phage-family-interpro-v4,-,6.3e-155,525.8,0.1,7.1e-155,525.7,0.1,1.0,1,0,0,1,1,1,1,-
Station138_SUR_ALL_assembly_NODE_1233_length_11079_cov_9.627903_5,-,phage-family-interpro-v4,-,8.3e-155,525.4,0.0,1e-154,525.2,0.0,1.0,1,0,0,1,1,1,1,-
Station52_DCM_ALL_assembly_NODE_1553_length_11831_cov_8.588315_6,-,phage-family-interpro-v4,-,8.3e-155,525.4,0.2,1.1e-154,525.1,0.2,1.0,1,0,0,1,1,1,1,-
Station23_DCM_ALL_assembly_NODE_937_length_18369_cov_5.219340_15,-,phage-family-interpro-v4,-,8.9e-155,525.3,9.0,9.8e-155,525.2,9.0,1.0,1,0,0,1,1,1,1,-
Station111_DCM_ALL_assembly_NODE_480_length_35911_cov_129.556504_35,-,phage-family-interpro-v4,-,1e-154,525.2,19.0,1.1e-154,525.0,19.0,1.0,1,0,0,1,1,1,1,-
Station64_MES_COMBINED_FINAL_NODE_2782_length_19718_cov_4.270152_9,-,phage-family-interpro-v4,-,1e-154,525.1,0.0,1.2e-154,524.9,0.0,1.0,1,0,0,1,1,1,1,-
Station111_DCM_ALL_assembly_NODE_2175_length_12358_cov_33.809477_12,-,phage-family-interpro-v4,-,1e-154,525.1,0.0,1.3e-154,524.8,0.0,1.0,1,0,0,1,1,1,1,-
Station122_DCM_ALL_assembly_NODE_801_length_25480_cov_8.797089_18,-,phage-family-interpro-v4,-,1.1e-154,525.0,0.8,1.4e-154,524.7,0.8,1.0,1,0,0,1,1,1,1,-
Station124_MXL_ALL_assembly_NODE_1285_length_17896_cov_5.885320_6,-,phage-family-interpro-v4,-,1.1e-154,525.0,0.8,1.4e-154,524.7,0.8,1.0,1,0,0,1,1,1,1,-
Station122_DCM_ALL_assembly_NODE_1272_length_18001_cov_22.369107_17,-,phage-family-interpro-v4,-,1.4e-154,524.7,0.1,1.7e-154,524.4,0.1,1.0,1,0,0,1,1,1,1,-
Station124_MXL_ALL_assembly_NODE_1782_length_14028_cov_12.073356_7,-,phage-family-interpro-v4,-,1.4e-154,524.7,0.1,1.7e-154,524.4,0.1,1.0,1,0,0,1,1,1,1,-
Station206_SUR_ALL_assembly_NODE_3527_length_17169_cov_76.865782_1,-,phage-family-interpro-v4,-,1.5e-154,524.6,6.3,1.8e-154,524.3,6.3,1.0,1,0,0,1,1,1,1,-
Station39_SUR_ALL_assembly_NODE_72_length_39953_cov_21.780139_20,-,phage-family-interpro-v4,-,1.6e-154,524.5,0.0,1.9e-154,524.2,0.0,1.0,1,0,0,1,1,1,1,-
Station125_SUR_ALL_assembly_NODE_1314_length_15452_cov_8.830227_6,-,phage-family-interpro-v4,-,1.9e-154,524.2,0.0,2.3e-154,524.0,0.0,1.0,1,0,0,1,1,1,1,-
Station64_DCM_ALL_assembly_NODE_1073_length_14470_cov_97.884981_13,-,phage-family-interpro-v4,-,2.9e-154,523.6,0.0,3.5e-154,523.4,0.0,1.0,1,0,0,1,1,1,1,-
Station85_DCM_COMBINED_FINAL_NODE_656_length_38249_cov_143.527596_15,-,phage-family-interpro-v4,-,3.3e-154,523.5,0.0,4e-154,523.2,0.0,1.0,1,0,0,1,1,1,1,-
Station64_SUR_ALL_assembly_NODE_1653_length_15349_cov_16.603505_14,-,phage-family-interpro-v4,-,3.3e-154,523.5,13.3,3.7e-154,523.3,13.3,1.0,1,0,0,1,1,1,1,-
Station42_DCM_ALL_assembly_NODE_251_length_38371_cov_4.610267_32,-,phage-family-interpro-v4,-,4.2e-154,523.1,1.3,4.7e-154,523.0,1.3,1.0,1,0,0,1,1,1,1,-
Station42_DCM_ALL_assembly_NODE_1861_length_13348_cov_7.958926_17,-,phage-family-interpro-v4,-,4.5e-154,523.0,0.0,5e-154,522.8,0.0,1.0,1,0,0,1,1,1,1,-
Station100_DCM_ALL_assembly_NODE_1463_length_15859_cov_66.708112_15,-,phage-family-interpro-v4,-,4.5e-154,523.0,0.0,6.8e-154,522.4,0.0,1.2,1,0,0,1,1,1,1,-
Station25_DCM_ALL_assembly_NODE_414_length_40114_cov_11.355700_34,-,phage-family-interpro-v4,-,4.6e-154,523.0,0.0,5.4e-154,522.7,0.0,1.0,1,0,0,1,1,1,1,-
Station67_SUR_ALL_assembly_NODE_861_length_24679_cov_15.592755_19,-,phage-family-interpro-v4,-,5.2e-154,522.8,10.5,6.4e-154,522.5,10.5,1.0,1,0,0,1,1,1,1,-
Station168_IZZ_ALL_assembly_NODE_8620_length_13702_cov_5.541145_3,-,phage-family-interpro-v4,-,5.4e-154,522.7,0.2,6.3e-154,522.5,0.2,1.0,1,0,0,1,1,1,1,-
Station65_DCM_ALL_assembly_NODE_458_length_37181_cov_6.490950_26,-,phage-family-interpro-v4,-,5.9e-154,522.6,1.2,7.5e-154,522.3,1.2,1.0,1,0,0,1,1,1,1,-
Station25_DCM_ALL_assembly_NODE_1830_length_14745_cov_19.145541_17,-,phage-family-interpro-v4,-,6.3e-154,522.5,0.2,8.1e-154,522.2,0.2,1.0,1,0,0,1,1,1,1,-
Station23_DCM_ALL_assembly_NODE_1477_length_14292_cov_8.443422_9,-,phage-family-interpro-v4,-,6.5e-154,522.5,0.2,8e-154,522.2,0.2,1.0,1,0,0,1,1,1,1,-
Station45_SUR_ALL_assembly_NODE_756_length_18994_cov_7.819473_18,-,phage-family-interpro-v4,-,8.6e-154,522.1,2.8,1.1e-153,521.8,2.8,1.0,1,0,0,1,1,1,1,-
Station123_SUR_ALL_assembly_NODE_821_length_21853_cov_92.141986_18,-,phage-family-interpro-v4,-,9.9e-154,521.9,2.5,1.2e-153,521.6,2.5,1.0,1,0,0,1,1,1,1,-
Station70_SUR_ALL_assembly_NODE_1190_length_20113_cov_5.921727_21,-,phage-family-interpro-v4,-,1e-153,521.8,3.3,1.3e-153,521.5,3.3,1.0,1,0,0,1,1,1,1,-
Station138_DCM_ALL_assembly_NODE_963_length_13397_cov_27.986734_14,-,phage-family-interpro-v4,-,1.3e-153,521.5,0.2,1.6e-153,521.2,0.2,1.0,1,0,0,1,1,1,1,-
Station138_MES_COMBINED_FINAL_NODE_5439_length_14554_cov_4.338161_24,-,phage-family-interpro-v4,-,1.3e-153,521.5,0.2,1.6e-153,521.2,0.2,1.0,1,0,0,1,1,1,1,-
Station65_SUR_ALL_assembly_NODE_1622_length_16355_cov_77.733558_17,-,phage-family-interpro-v4,-,2.1e-153,520.8,0.0,2.5e-153,520.5,0.0,1.0,1,0,0,1,1,1,1,-
Station22_SUR_ALL_assembly_NODE_1813_length_15705_cov_4.350479_20,-,phage-family-interpro-v4,-,2.2e-153,520.8,4.8,2.6e-153,520.5,4.8,1.0,1,0,0,1,1,1,1,-
Station84_SUR_COMBINED_FINAL_NODE_994_length_38475_cov_12.521187_16,-,phage-family-interpro-v4,-,2.4e-153,520.6,0.1,2.9e-153,520.3,0.1,1.0,1,0,0,1,1,1,1,-
Station137_SUR_ALL_assembly_NODE_223_length_30607_cov_32.609813_12,-,phage-family-interpro-v4,-,2.4e-153,520.6,15.0,3e-153,520.3,15.0,1.1,1,0,0,1,1,1,1,-
Station70_SUR_ALL_assembly_NODE_1302_length_18672_cov_19.085621_17,-,phage-family-interpro-v4,-,3.3e-153,520.2,16.3,4e-153,519.9,16.3,1.1,1,0,0,1,1,1,1,-
Station100_DCM_ALL_assembly_NODE_298_length_39183_cov_7.589527_7,-,phage-family-interpro-v4,-,4.2e-153,519.8,0.1,5.4e-153,519.4,0.1,1.0,1,0,0,1,1,1,1,-
Station123_MXL_ALL_assembly_NODE_235_length_46620_cov_158.833609_57,-,phage-family-interpro-v4,-,4.5e-153,519.7,0.0,5.3e-153,519.5,0.0,1.0,1,0,0,1,1,1,1,-
Station123_MXL_ALL_assembly_NODE_358_length_39849_cov_3.203498_23,-,phage-family-interpro-v4,-,8.5e-153,518.8,0.0,1e-152,518.5,0.0,1.0,1,0,0,1,1,1,1,-
Station72_DCM_ALL_assembly_NODE_226_length_39483_cov_17.238333_16,-,phage-family-interpro-v4,-,1.4e-152,518.1,0.4,1.6e-152,517.9,0.4,1.0,1,0,0,1,1,1,1,-
Station33_SUR_ALL_assembly_NODE_2553_length_10366_cov_3.094559_9,-,phage-family-interpro-v4,-,1.6e-152,517.9,1.6,1.9e-152,517.6,1.6,1.0,1,0,0,1,1,1,1,-
Station201_DCM_ALL_assembly_NODE_717_length_44757_cov_6.284059_22,-,phage-family-interpro-v4,-,1.8e-152,517.7,1.8,2.1e-152,517.4,1.8,1.0,1,0,0,1,1,1,1,-
Station188_DCM_ALL_assembly_NODE_966_length_42511_cov_15.755182_26,-,phage-family-interpro-v4,-,1.8e-152,517.7,0.0,2e-152,517.5,0.0,1.0,1,0,0,1,1,1,1,-
Station111_DCM_ALL_assembly_NODE_1588_length_16042_cov_4.964972_5,-,phage-family-interpro-v4,-,1.8e-152,517.7,1.7,2.3e-152,517.4,1.7,1.0,1,0,0,1,1,1,1,-
Station42_DCM_ALL_assembly_NODE_1536_length_15084_cov_5.406481_23,-,phage-family-interpro-v4,-,1.8e-152,517.7,0.0,2.3e-152,517.3,0.0,1.0,1,0,0,1,1,1,1,-
Station175_SUR_ALL_assembly_NODE_1963_length_37736_cov_4.471086_31,-,phage-family-interpro-v4,-,2.1e-152,517.5,1.3,2.5e-152,517.2,1.3,1.0,1,0,0,1,1,1,1,-
Station33_SUR_ALL_assembly_NODE_1819_length_12812_cov_7.271537_14,-,phage-family-interpro-v4,-,2.2e-152,517.4,0.0,2.6e-152,517.2,0.0,1.0,1,0,0,1,1,1,1,-
Station124_MXL_ALL_assembly_NODE_566_length_31844_cov_4.041335_29,-,phage-family-interpro-v4,-,2.7e-152,517.1,1.8,3.3e-152,516.8,1.8,1.0,1,0,0,1,1,1,1,-
Station82_DCM_COMBINED_FINAL_NODE_664_length_39988_cov_17.164576_3,-,phage-family-interpro-v4,-,2.8e-152,517.1,0.1,3.1e-152,516.9,0.1,1.0,1,0,0,1,1,1,1,-
Station102_SUR_ALL_assembly_NODE_633_length_25636_cov_128.101794_28,-,phage-family-interpro-v4,-,3e-152,517.0,0.3,3.6e-152,516.7,0.3,1.0,1,0,0,1,1,1,1,-
Station82_SUR_COMBINED_FINAL_NODE_1122_length_27986_cov_9.162221_14,-,phage-family-interpro-v4,-,3.4e-152,516.8,0.2,4.2e-152,516.5,0.2,1.0,1,0,0,1,1,1,1,-
Station206_SUR_ALL_assembly_NODE_946_length_39792_cov_44.508191_22,-,phage-family-interpro-v4,-,3.9e-152,516.6,1.7,4.7e-152,516.3,1.7,1.0,1,0,0,1,1,1,1,-
Station67_SUR_ALL_assembly_NODE_2280_length_12981_cov_6.435943_14,-,phage-family-interpro-v4,-,4.2e-152,516.5,0.0,4.9e-152,516.3,0.0,1.0,1,0,0,1,1,1,1,-
Station210_SUR_ALL_assembly_NODE_2280_length_38665_cov_17.902771_24,-,phage-family-interpro-v4,-,6.2e-152,515.9,0.0,7.2e-152,515.7,0.0,1.0,1,0,0,1,1,1,1,-
Station46_SUR_ALL_assembly_NODE_348_length_36655_cov_4.716913_1,-,phage-family-interpro-v4,-,6.2e-152,515.9,0.0,7.2e-152,515.7,0.0,1.0,1,0,0,1,1,1,1,-
Station210_SUR_ALL_assembly_NODE_10262_length_12417_cov_12.211374_6,-,phage-family-interpro-v4,-,7.4e-152,515.7,14.6,9.1e-152,515.4,14.6,1.0,1,0,0,1,1,1,1,-
Station175_ZZZ_ALL_assembly_NODE_4732_length_12353_cov_23.337209_5,-,phage-family-interpro-v4,-,8.4e-152,515.5,0.8,1e-151,515.2,0.8,1.0,1,0,0,1,1,1,1,-
