,ID,desc,cosine
4258,DAV91380.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07241630554199219
2989,DAV73735.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07242006063461304
4582,DAV97099.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.0724596381187439
61,DAV29282.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07246279716491699
847,DAV41667.1 ,MAG TPA: chromosome segregation protein [Bacteriophage sp.],0.07246595621109009
393,DAV36200.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07248884439468384
3924,DAV84345.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07249957323074341
3448,DAV77928.1 ,MAG TPA: RNA polymerase-like protein [Bacteriophage sp.],0.07250732183456421
3385,DAV77865.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07257604598999023
2209,DAV68178.1 ,"MAG TPA: chromosome partitioning protein, partial [Bacteriophage sp.]",0.07258301973342896
2834,DAV73580.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07262814044952393
4109,DAV87442.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07263392210006714
4447,DAV94260.1 ,MAG TPA: Putative head tail adaptor [Bacteriophage sp.],0.07266974449157715
304,DAV35453.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07267582416534424
3010,DAV73818.1 ,MAG TPA: Calcineurin-like phosphoesterase [Bacteriophage sp.],0.07267969846725464
3038,DAV73846.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07268291711807251
2204,DAV68173.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07269144058227539
512,DAV37463.1 ,MAG TPA: Ycf46 [Bacteriophage sp.],0.07271468639373779
2617,DAV73363.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07272213697433472
3767,DAV83372.1 ,MAG TPA: holin [Bacteriophage sp.],0.0727306604385376
3600,DAV80537.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07277035713195801
4526,DAV95025.1 ,MAG TPA: CcmE [Bacteriophage sp.],0.07277339696884155
1634,DAV56420.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.0727837085723877
1709,DAV58508.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07282787561416626
4060,DAV85299.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07283729314804077
4816,DAV98835.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07285040616989136
3360,DAV77840.1 ,MAG TPA: minor tail protein [Bacteriophage sp.],0.07285642623901367
4799,DAV98818.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07285803556442261
2362,DAV69453.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.0728597640991211
230,DAV35379.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07286673784255981
252,DAV35401.1 ,MAG TPA: virion morphogenesis protein [Bacteriophage sp.],0.07288157939910889
4297,DAV92253.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07289648056030273
3475,DAV77955.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.0729169249534607
3001,DAV73747.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.0729367733001709
2144,DAV66349.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07296943664550781
4369,DAV92904.1 ,"MAG TPA: Morphogenesis protein 1 wall, phi29, hydrolase, infection [Bacteriophage sp.]",0.07300543785095215
141,DAV33611.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07301849126815796
2505,DAV73251.1 ,MAG TPA: integral membrane protein [Bacteriophage sp.],0.07306402921676636
2032,DAV65622.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07308733463287354
4318,DAV92274.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07309919595718384
2433,DAV71166.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07310843467712402
2439,DAV71172.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07310843467712402
1871,DAV62044.1 ,MAG TPA: Protein of unknown function (DUF2612) [Bacteriophage sp.],0.07313919067382812
2223,DAV68569.1 ,MAG TPA: DNA packaging protein [Bacteriophage sp.],0.07313954830169678
2824,DAV73570.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.0731472373008728
188,DAV34931.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07315260171890259
4285,DAV91407.1 ,"MAG TPA: hypothetical protein, partial [Bacteriophage sp.]",0.07317245006561279
1834,DAV59044.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07317942380905151
1850,DAV59060.1 ,MAG TPA: CopG-like protein [Bacteriophage sp.],0.07318180799484253
3628,DAV80565.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07320153713226318
1940,DAV64209.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07320386171340942
74,DAV29646.1 ,MAG TPA: acetyltransferase domain containing protein [Bacteriophage sp.],0.07324486970901489
2109,DAV66314.1 ,MAG TPA: cytochrome c protein [Bacteriophage sp.],0.07324689626693726
1085,DAV42928.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07327902317047119
2100,DAV66305.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07328307628631592
2502,DAV73248.1 ,MAG TPA: PGRP protein [Bacteriophage sp.],0.07329273223876953
1121,DAV42964.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.0733298659324646
764,DAV39788.1 ,MAG TPA: minor structural protein [Bacteriophage sp.],0.073353111743927
3042,DAV73850.1 ,MAG TPA: Protein of unknown function (DUF2778) [Bacteriophage sp.],0.07335561513900757
1624,DAV56410.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07336437702178955
4117,DAV89401.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07339364290237427
3342,DAV77735.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07340121269226074
278,DAV35427.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07342362403869629
4686,DAV98705.1 ,MAG TPA: endonuclease [Bacteriophage sp.],0.07345271110534668
3384,DAV77864.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.0734606385231018
4396,DAV92998.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07346409559249878
4001,DAV84932.1 ,MAG TPA: Major head protein [Bacteriophage sp.],0.07347148656845093
811,DAV39894.1 ,MAG TPA: Replication associated protein [Bacteriophage sp.],0.07350009679794312
313,DAV35462.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.0735090970993042
1035,DAV41855.1 ,"MAG TPA: Morphogenesis protein 1 wall, phi29, hydrolase, infection [Bacteriophage sp.]",0.07355362176895142
233,DAV35382.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07355469465255737
2845,DAV73591.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07359045743942261
113,DAV29685.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07364261150360107
2039,DAV65629.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07368230819702148
4475,DAV94288.1 ,MAG TPA: putative YqaH-like [Bacteriophage sp.],0.07373696565628052
2030,DAV65620.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07374453544616699
4881,DAV99711.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07377630472183228
150,DAV33620.1 ,MAG TPA: toxin [Bacteriophage sp.],0.07377678155899048
1434,DAV51208.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.0738210678100586
1404,DAV51178.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07382607460021973
1448,DAV51222.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.0738295316696167
4598,DAV97227.1 ,MAG TPA: tail tape measure [Bacteriophage sp.],0.07383239269256592
4325,DAV92860.1 ,MAG TPA: Meiotically up-regulated protein 113 [Bacteriophage sp.],0.07386910915374756
1278,DAV49587.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07390838861465454
2009,DAV64850.1 ,MAG TPA: Head fiber protein [Bacteriophage sp.],0.07392311096191406
2806,DAV73552.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07397466897964478
1707,DAV56493.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07399040460586548
3494,DAV77974.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.0740007758140564
3845,DAV83450.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.0740007758140564
3957,DAV84888.1 ,MAG TPA: minor tail protein [Bacteriophage sp.],0.074013352394104
2938,DAV73684.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07401633262634277
4990,DAW00789.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07401776313781738
1139,DAV44040.1 ,MAG TPA: tail protein [Bacteriophage sp.],0.07403397560119629
3484,DAV77964.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07403719425201416
580,DAV37726.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07404357194900513
4576,DAV95075.1 ,"MAG TPA: hypothetical protein, partial [Bacteriophage sp.]",0.07406193017959595
129,DAV33599.1 ,MAG TPA: minor tail protein [Bacteriophage sp.],0.07407444715499878
1433,DAV51207.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07408607006072998
4237,DAV90196.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07412773370742798
2605,DAV73351.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07412809133529663
697,DAV39096.1 ,MAG TPA: Baseplate upper protein immunoglobulin like domain [Bacteriophage sp.],0.07412856817245483
4074,DAV85313.1 ,MAG TPA: YHS domain protein [Bacteriophage sp.],0.07413971424102783
1931,DAV64200.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07415103912353516
1066,DAV42909.1 ,MAG TPA: tail tape measure protein [Bacteriophage sp.],0.07416892051696777
170,DAV33932.1 ,MAG TPA: Structural protein [Bacteriophage sp.],0.07417929172515869
690,DAV39089.1 ,MAG TPA: Baseplate J like protein [Bacteriophage sp.],0.0741872787475586
616,DAV37762.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.074238121509552
3752,DAV83357.1 ,MAG TPA: minor tail protein [Bacteriophage sp.],0.07424241304397583
1517,DAV52877.1 ,"MAG TPA: hypothetical protein, partial [Bacteriophage sp.]",0.07424432039260864
2968,DAV73714.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07428574562072754
4048,DAV85287.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07429534196853638
2334,DAV69425.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07430940866470337
1807,DAV59017.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07437968254089355
4206,DAV90165.1 ,MAG TPA: Tail tape measure [Bacteriophage sp.],0.07439857721328735
2853,DAV73599.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07448762655258179
1420,DAV51194.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07449007034301758
3987,DAV84918.1 ,MAG TPA: C2H2 type zinc-finger protein [Bacteriophage sp.],0.07450449466705322
1773,DAV58983.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07452917098999023
3504,DAV78304.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07455915212631226
203,DAV35352.1 ,MAG TPA: DpnD/PcfM-like protein [Bacteriophage sp.],0.0745651125907898
3608,DAV80545.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.0746111273765564
4240,DAV90199.1 ,MAG TPA: SlyX-like protein [Bacteriophage sp.],0.07462185621261597
1586,DAV56372.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07463663816452026
4708,DAV98727.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07464152574539185
4549,DAV95048.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07465428113937378
1002,DAV41822.1 ,"MAG TPA: DNA polymerase III subunit beta clamp, transferase.0A [Bacteriophage sp.]",0.07466834783554077
2313,DAV69404.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07467132806777954
2034,DAV65624.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07467424869537354
462,DAV36591.1 ,MAG TPA: endonuclease I [Bacteriophage sp.],0.07469427585601807
3816,DAV83421.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07471859455108643
1904,DAV64173.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07471984624862671
4251,DAV91373.1 ,MAG TPA: homing endonuclease [Bacteriophage sp.],0.07475680112838745
177,DAV34920.1 ,MAG TPA: translation initiation factor IF-2 [Bacteriophage sp.],0.0747673511505127
2094,DAV66299.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.0747910737991333
4083,DAV85322.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07481962442398071
652,DAV37798.1 ,"MAG TPA: Maltose-binding periplasmic protein, LINKER, Mitochondrial, inner membrane space, membrane [Bacteriophage sp.]",0.07482343912124634
277,DAV35426.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07485049962997437
1543,DAV56329.1 ,MAG TPA: Outer membrane lipoprotein carrier protein [Bacteriophage sp.],0.07487189769744873
1387,DAV51161.1 ,MAG TPA: baseplate protein [Bacteriophage sp.],0.07489722967147827
2093,DAV66298.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07495468854904175
2498,DAV73244.1 ,MAG TPA: ATPase subunit I [Bacteriophage sp.],0.07498472929000854
2304,DAV69395.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07499510049819946
2628,DAV73374.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.0750044584274292
887,DAV41707.1 ,MAG TPA: Protein of unknown function (DUF3307) [Bacteriophage sp.],0.07502478361129761
3690,DAV81977.1 ,MAG TPA: upper collar protein [Bacteriophage sp.],0.07507842779159546
427,DAV36556.1 ,MAG TPA: Protein of unknown function (DUF3175) [Bacteriophage sp.],0.07507926225662231
4279,DAV91401.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07517343759536743
2934,DAV73680.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07518398761749268
3844,DAV83449.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07518720626831055
3493,DAV77973.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07518720626831055
4472,DAV94285.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07523256540298462
3214,DAV74022.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07524532079696655
4850,DAV99680.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07533299922943115
4160,DAV89684.1 ,"MAG TPA: SH3 DOMAIN-CONTAINING KINASE-BINDING PROTEIN 1 PROTEIN, CBL-INTERACTING PROTEIN OF [Bacteriophage sp.]",0.07534319162368774
4071,DAV85310.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07537597417831421
3647,DAV80931.1 ,MAG TPA: Head protein [Bacteriophage sp.],0.0753777027130127
4495,DAV94308.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.0753893256187439
3521,DAV79628.1 ,MAG TPA: Type 4 fimbrial biogenesis protein PilY2 [Bacteriophage sp.],0.07539409399032593
3598,DAV80535.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07540208101272583
4742,DAV98761.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.0754084587097168
156,DAV33626.1 ,MAG TPA: tail tube protein [Bacteriophage sp.],0.07541060447692871
1901,DAV64170.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07541221380233765
1380,DAV51154.1 ,MAG TPA: Major tail protein [Bacteriophage sp.],0.07541996240615845
2501,DAV73247.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07543617486953735
2813,DAV73559.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07545459270477295
2080,DAV66285.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07545500993728638
4527,DAV95026.1 ,MAG TPA: antitoxin [Bacteriophage sp.],0.07547920942306519
2089,DAV66294.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07548713684082031
480,DAV36609.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07552921772003174
4487,DAV94300.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.0755346417427063
4932,DAW00731.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.0755419135093689
237,DAV35386.1 ,MAG TPA: Sporulation protein YhaL [Bacteriophage sp.],0.07554882764816284
812,DAV39895.1 ,MAG TPA: Major capsid protein [Bacteriophage sp.],0.0755510926246643
2749,DAV73495.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07559680938720703
1556,DAV56342.1 ,MAG TPA: DpnD/PcfM-like protein [Bacteriophage sp.],0.07560628652572632
145,DAV33615.1 ,MAG TPA: LysW biosynthesis protein LysW [Bacteriophage sp.],0.07563018798828125
3813,DAV83418.1 ,MAG TPA: LysW biosynthesis protein LysW [Bacteriophage sp.],0.07563018798828125
3737,DAV82287.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.0756387710571289
2619,DAV73365.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07565879821777344
302,DAV35451.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07566696405410767
2084,DAV66289.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07568377256393433
3212,DAV74020.1 ,MAG TPA: DNA-binding protein [Bacteriophage sp.],0.07568490505218506
4380,DAV92915.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07569921016693115
4327,DAV92862.1 ,"MAG TPA: Putative binding domain, N-terminal, partial [Bacteriophage sp.]",0.0757145881652832
3464,DAV77944.1 ,MAG TPA: protein of unknown function (DUF1540) [Bacteriophage sp.],0.07574105262756348
1861,DAV62034.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07574760913848877
2252,DAV68598.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.0757569670677185
1252,DAV49561.1 ,MAG TPA: RuvC [Bacteriophage sp.],0.07577896118164062
707,DAV39106.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07580482959747314
1615,DAV56401.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07585448026657104
290,DAV35439.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07586276531219482
2373,DAV69464.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07586640119552612
1811,DAV59021.1 ,MAG TPA: cysteine-rich protein [Bacteriophage sp.],0.0758751630783081
2740,DAV73486.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.0759127140045166
2388,DAV71121.1 ,MAG TPA: putative Zn-dependent peptidase [Bacteriophage sp.],0.07591605186462402
2391,DAV71124.1 ,MAG TPA: putative Zn-dependent peptidase [Bacteriophage sp.],0.07591605186462402
3835,DAV83440.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07591825723648071
4750,DAV98769.1 ,MAG TPA: outer capsid protein sigma-1 attachment protein [Bacteriophage sp.],0.07592052221298218
1217,DAV45821.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.0759209394454956
4642,DAV97271.1 ,MAG TPA: transcriptional regulator [Bacteriophage sp.],0.07592839002609253
800,DAV39824.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07594805955886841
4476,DAV94289.1 ,MAG TPA: Endolytic peptidoglycan transglycosylase RlpA [Bacteriophage sp.],0.07598632574081421
3618,DAV80555.1 ,MAG TPA: UPF0352 protein [Bacteriophage sp.],0.0760311484336853
3991,DAV84922.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07603251934051514
4669,DAV98688.1 ,MAG TPA: DNA-directed RNA polymerase subunit beta [Bacteriophage sp.],0.07605063915252686
3799,DAV83404.1 ,MAG TPA: RNA polymerase-like protein [Bacteriophage sp.],0.07605290412902832
4999,DAW00798.1 ,MAG TPA: hydrogenase nickel incorporation protein [Bacteriophage sp.],0.0760565996170044
1116,DAV42959.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07607555389404297
4729,DAV98748.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.0760766863822937
2020,DAV65610.1 ,MAG TPA: Single strand binding protein [Bacteriophage sp.],0.07610940933227539
932,DAV41752.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07613039016723633
2127,DAV66332.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07614576816558838
3485,DAV77965.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07615190744400024
14,DAV29235.1 ,MAG TPA: tail protein [Bacteriophage sp.],0.07616221904754639
3590,DAV80527.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07616305351257324
4555,DAV95054.1 ,MAG TPA: DNA-directed RNA polymerase [Bacteriophage sp.],0.07619524002075195
4135,DAV89419.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07620102167129517
3884,DAV84005.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07620513439178467
4222,DAV90181.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07621657848358154
4228,DAV90187.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07622981071472168
3851,DAV83456.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07623213529586792
3993,DAV84924.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07624059915542603
3992,DAV84923.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.0762413740158081
3934,DAV84355.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07625412940979004
1625,DAV56411.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07625585794448853
2875,DAV73621.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07625842094421387
79,DAV29651.1 ,MAG TPA: DnaJ-like protein [Bacteriophage sp.],0.07629090547561646
2916,DAV73662.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07634830474853516
4528,DAV95027.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07634931802749634
702,DAV39101.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07637327909469604
4322,DAV92857.1 ,MAG TPA: helicase [Bacteriophage sp.],0.07639718055725098
3030,DAV73838.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07640194892883301
51,DAV29272.1 ,"MAG TPA: Rubredoxin loop, ELECTRON TRANSPORT [Bacteriophage sp.]",0.07640600204467773
893,DAV41713.1 ,MAG TPA: Protein of unknown function (DUF2845) [Bacteriophage sp.],0.0764089822769165
1123,DAV42966.1 ,"MAG TPA: Putative transferase, nesg, ydcK, Structural Genomics.38A [Bacteriophage sp.]",0.07645159959793091
2305,DAV69396.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07645869255065918
2266,DAV68612.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07647603750228882
2837,DAV73583.1 ,MAG TPA: acriflavine resistance protein B [Bacteriophage sp.],0.07648289203643799
322,DAV35471.1 ,MAG TPA: MqsA [Bacteriophage sp.],0.07653772830963135
324,DAV35473.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07653868198394775
639,DAV37785.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07654321193695068
1026,DAV41846.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07654803991317749
2192,DAV68161.1 ,MAG TPA: Protein of unknown function (DUF4238) [Bacteriophage sp.],0.07656919956207275
4837,DAV99516.1 ,MAG TPA: YvrJ protein family protein [Bacteriophage sp.],0.07662874460220337
4497,DAV94310.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07663631439208984
2421,DAV71154.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07664400339126587
2451,DAV71184.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07664400339126587
162,DAV33632.1 ,MAG TPA: RNA polymerase-like protein [Bacteriophage sp.],0.0766453742980957
2518,DAV73264.1 ,MAG TPA: putative Fe-S-cluster oxidoreductase [Bacteriophage sp.],0.0766642689704895
3808,DAV83413.1 ,MAG TPA: toxin [Bacteriophage sp.],0.07671201229095459
4734,DAV98753.1 ,MAG TPA: tegument protein US9-like protein [Bacteriophage sp.],0.07673132419586182
4833,DAV99512.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07675081491470337
988,DAV41808.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07675760984420776
2333,DAV69424.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07675796747207642
3640,DAV80577.1 ,MAG TPA: hydrogenase/urease nickel incorporation protein [Bacteriophage sp.],0.07676202058792114
368,DAV35578.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07676523923873901
4008,DAV84939.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07680398225784302
1774,DAV58984.1 ,"MAG TPA: Proline dehydrogenase/DNA Complex, Proline, Utilization, DNA, DNA [Bacteriophage sp.]",0.07680702209472656
4703,DAV98722.1 ,MAG TPA: Keratin [Bacteriophage sp.],0.07682961225509644
362,DAV35572.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07683581113815308
257,DAV35406.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07683777809143066
1828,DAV59038.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.0768386721611023
4268,DAV91390.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07687544822692871
1101,DAV42944.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07687938213348389
4951,DAW00750.1 ,MAG TPA: Rubredoxin metal binding domain [Bacteriophage sp.],0.07688015699386597
1078,DAV42921.1 ,MAG TPA: Single strand binding protein [Bacteriophage sp.],0.07691061496734619
3802,DAV83407.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07691311836242676
2732,DAV73478.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07692480087280273
4463,DAV94276.1 ,MAG TPA: Single strand binding protein [Bacteriophage sp.],0.07694536447525024
3425,DAV77905.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07696998119354248
318,DAV35467.1 ,MAG TPA: zinc-ribbon containing domain protein [Bacteriophage sp.],0.07698637247085571
1846,DAV59056.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07699358463287354
2010,DAV64851.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07701385021209717
2251,DAV68597.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07704401016235352
4257,DAV91379.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07706201076507568
927,DAV41747.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07707768678665161
666,DAV37812.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.0770825743675232
3348,DAV77741.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.0771058201789856
29,DAV29250.1 ,MAG TPA: cysteine-rich protein [Bacteriophage sp.],0.07711553573608398
274,DAV35423.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07712256908416748
3202,DAV74010.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07713371515274048
337,DAV35547.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07721775770187378
