,ID,desc,cosine,euclidean
1717,DAV58516.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07883399724960327,4.0321855545043945
2689,DAV73435.1 ,MAG TPA: PhnA Zinc-Ribbon [Bacteriophage sp.],0.08238059282302856,4.032233238220215
3314,DAV74150.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08158540725708008,4.033321857452393
4881,DAV99711.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07377630472183228,4.0339250564575195
174,DAV33936.1 ,MAG TPA: holin [Bacteriophage sp.],0.08395898342132568,4.0341057777404785
2832,DAV73578.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08012747764587402,4.034286975860596
4305,DAV92261.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08431363105773926,4.035600185394287
634,DAV37780.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.0821334719657898,4.036769390106201
642,DAV37788.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08385109901428223,4.036917686462402
4698,DAV98717.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08127719163894653,4.036975860595703
3348,DAV77741.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.0771058201789856,4.037217617034912
1330,DAV49639.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08787637948989868,4.037860870361328
2334,DAV69425.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07430940866470337,4.038846492767334
4124,DAV89408.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08617734909057617,4.039032936096191
4298,DAV92254.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08252823352813721,4.0403733253479
1098,DAV42941.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.0814865231513977,4.041340351104736
2986,DAV73732.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08382177352905273,4.042422294616699
4728,DAV98747.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08375078439712524,4.0428032875061035
3255,DAV74063.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08930432796478271,4.044137954711914
4506,DAV94319.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07940715551376343,4.044144630432129
3205,DAV74013.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08754479885101318,4.044332504272461
2694,DAV73440.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08358770608901978,4.0444841384887695
595,DAV37741.1 ,MAG TPA: zinc-ribbon protein [Bacteriophage sp.],0.07816994190216064,4.046006679534912
2934,DAV73680.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07518398761749268,4.0468974113464355
4994,DAW00793.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07731002569198608,4.047158718109131
1734,DAV58533.1 ,"MAG TPA: Intron-binding protein aquarius N-terminus, partial [Bacteriophage sp.]",0.08393341302871704,4.047898769378662
1610,DAV56396.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08105021715164185,4.048460960388184
1672,DAV56458.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08044594526290894,4.049030780792236
58,DAV29279.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08492058515548706,4.050538539886475
3195,DAV74003.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07993561029434204,4.051611423492432
3390,DAV77870.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08110016584396362,4.0524773597717285
1428,DAV51202.1 ,MAG TPA: Regulator of ribonuclease activity B [Bacteriophage sp.],0.07821571826934814,4.053709030151367
3083,DAV73891.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07993662357330322,4.054503440856934
3851,DAV83456.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07623213529586792,4.054511070251465
3634,DAV80571.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07738280296325684,4.05604887008667
140,DAV33610.1 ,MAG TPA: protein of unknown function (DUF1540) [Bacteriophage sp.],0.07054662704467773,4.056644439697266
1597,DAV56383.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08635354042053223,4.056853294372559
2185,DAV66800.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08194351196289062,4.057528495788574
2870,DAV73616.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08256572484970093,4.058162689208984
4310,DAV92266.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.0837128758430481,4.058258056640625
1512,DAV52872.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.09324395656585693,4.0590410232543945
4843,DAV99522.1 ,MAG TPA: periplasmic divalent cation tolerance protein [Bacteriophage sp.],0.078590989112854,4.0610032081604
4733,DAV98752.1 ,MAG TPA: ATPase [Bacteriophage sp.],0.08755475282669067,4.061474800109863
2658,DAV73404.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08967065811157227,4.061764717102051
1629,DAV56415.1 ,MAG TPA: zinc-ribbon containing domain protein [Bacteriophage sp.],0.07860314846038818,4.062222957611084
1488,DAV51737.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.10592561960220337,4.062280178070068
228,DAV35377.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08422976732254028,4.062648773193359
3944,DAV84875.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08832842111587524,4.06441593170166
2847,DAV73593.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.09069210290908813,4.06504487991333
3497,DAV77977.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08323460817337036,4.065606117248535
2591,DAV73337.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07816731929779053,4.065822601318359
620,DAV37766.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07761740684509277,4.066140651702881
2888,DAV73634.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.09036904573440552,4.066444396972656
1845,DAV59055.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08074700832366943,4.066598892211914
3528,DAV79635.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08201432228088379,4.067305088043213
234,DAV35383.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.0784638524055481,4.067315578460693
3527,DAV79634.1 ,MAG TPA: Protein of unknown function (DUF3887) [Bacteriophage sp.],0.08086574077606201,4.067526340484619
1676,DAV56462.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07996129989624023,4.067738056182861
1016,DAV41836.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.09049409627914429,4.070430278778076
1585,DAV56371.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07902294397354126,4.071648120880127
562,DAV37708.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08101361989974976,4.072574615478516
3884,DAV84005.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07620513439178467,4.072933197021484
3043,DAV73851.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08687740564346313,4.073814392089844
2941,DAV73687.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08439558744430542,4.073924541473389
1278,DAV49587.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07390838861465454,4.0744404792785645
364,DAV35574.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07736706733703613,4.075682640075684
4760,DAV98779.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.09432005882263184,4.076445579528809
1289,DAV49598.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.09610974788665771,4.0764994621276855
1023,DAV41843.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08869630098342896,4.076567649841309
952,DAV41772.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08159077167510986,4.076691150665283
1335,DAV49644.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08472025394439697,4.077239513397217
4480,DAV94293.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07981258630752563,4.077376365661621
3922,DAV84343.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07936394214630127,4.077554225921631
3243,DAV74051.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.09082752466201782,4.079440593719482
3695,DAV81982.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08167058229446411,4.079737186431885
1259,DAV49568.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07749909162521362,4.079911231994629
4412,DAV93014.1 ,MAG TPA: YonK protein [Bacteriophage sp.],0.07960361242294312,4.080728530883789
1348,DAV51031.1 ,MAG TPA: transposon-encoded protein [Bacteriophage sp.],0.07069683074951172,4.081185817718506
3728,DAV82278.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08065664768218994,4.081394195556641
3816,DAV83421.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07471859455108643,4.081803798675537
1084,DAV42927.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08638542890548706,4.081834316253662
4316,DAV92272.1 ,MAG TPA: Rubisco accumulation factor 1 alpha helical domain [Bacteriophage sp.],0.08156418800354004,4.082518100738525
1266,DAV49575.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.06969320774078369,4.08327054977417
3071,DAV73879.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07888394594192505,4.083509922027588
1771,DAV58981.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.10309112071990967,4.083715438842773
3848,DAV83453.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08484214544296265,4.083913803100586
2756,DAV73502.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08069461584091187,4.084298133850098
4114,DAV87447.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08279675245285034,4.085131645202637
3074,DAV73882.1 ,MAG TPA: Protein of unknown function (DUF1269) [Bacteriophage sp.],0.08413386344909668,4.086293697357178
3847,DAV83452.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.10388976335525513,4.086469650268555
1673,DAV56459.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.0824892520904541,4.086523532867432
4297,DAV92253.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07289648056030273,4.086538791656494
4083,DAV85322.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07481962442398071,4.087412357330322
2742,DAV73488.1 ,MAG TPA: cysteine-rich protein [Bacteriophage sp.],0.08243042230606079,4.087599277496338
3466,DAV77946.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07870817184448242,4.087937831878662
323,DAV35472.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08172863721847534,4.089278697967529
3618,DAV80555.1 ,MAG TPA: UPF0352 protein [Bacteriophage sp.],0.0760311484336853,4.089513301849365
3464,DAV77944.1 ,MAG TPA: protein of unknown function (DUF1540) [Bacteriophage sp.],0.07574105262756348,4.089535236358643
647,DAV37793.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08383375406265259,4.089702606201172
3522,DAV79629.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07802081108093262,4.090700626373291
4774,DAV98793.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08133691549301147,4.091370582580566
3934,DAV84355.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07625412940979004,4.0920796394348145
55,DAV29276.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.0926700234413147,4.092450141906738
3319,DAV74155.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08479005098342896,4.09285306930542
1625,DAV56411.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07625585794448853,4.0935444831848145
2883,DAV73629.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07898586988449097,4.09398889541626
4318,DAV92274.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07309919595718384,4.095088005065918
2113,DAV66318.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08070296049118042,4.095184803009033
3312,DAV74148.1 ,MAG TPA: NADH dehydrogenase [Bacteriophage sp.],0.08407872915267944,4.095333576202393
3545,DAV79652.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07935118675231934,4.095427513122559
1121,DAV42964.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.0733298659324646,4.09563684463501
1931,DAV64200.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07415103912353516,4.095664024353027
2034,DAV65624.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07467424869537354,4.097121238708496
2871,DAV73617.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08194088935852051,4.097607135772705
1423,DAV51197.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.0797615647315979,4.098525524139404
2320,DAV69411.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08003771305084229,4.098563194274902
950,DAV41770.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.09448611736297607,4.098748207092285
728,DAV39579.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08254599571228027,4.099483489990234
2171,DAV66786.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.0837167501449585,4.10049295425415
4314,DAV92270.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08184623718261719,4.101493835449219
3735,DAV82285.1 ,MAG TPA: Rubredoxin metal binding domain [Bacteriophage sp.],0.086697518825531,4.101574897766113
138,DAV33608.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.09221172332763672,4.102816104888916
1111,DAV42954.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.0874982476234436,4.103734016418457
3321,DAV74157.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08395713567733765,4.104220390319824
4553,DAV95052.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08383357524871826,4.104800224304199
3628,DAV80565.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07320153713226318,4.105106830596924
3928,DAV84349.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08185607194900513,4.105749607086182
813,DAV39896.1 ,"MAG TPA: Glycine rich protein family, partial [Bacteriophage sp.]",0.08042556047439575,4.105871200561523
67,DAV29288.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08173060417175293,4.107306480407715
2111,DAV66316.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07749015092849731,4.107752323150635
503,DAV36632.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08370482921600342,4.108006000518799
1768,DAV58978.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08738356828689575,4.108571529388428
901,DAV41721.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08633822202682495,4.1086106300354
910,DAV41730.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08494198322296143,4.108764171600342
834,DAV41031.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07947635650634766,4.108929634094238
1179,DAV45243.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08818835020065308,4.109225749969482
1104,DAV42947.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08100956678390503,4.110194206237793
3980,DAV84911.1 ,MAG TPA: DNA-directed RNA polymerase [Bacteriophage sp.],0.08472990989685059,4.110550403594971
4152,DAV89676.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08271169662475586,4.110895156860352
4684,DAV98703.1 ,MAG TPA: terminase [Bacteriophage sp.],0.08140015602111816,4.1112380027771
1285,DAV49594.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08807247877120972,4.112030029296875
1999,DAV64840.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.0859101414680481,4.112040042877197
2247,DAV68593.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08718466758728027,4.112707614898682
3726,DAV82276.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07841777801513672,4.112979888916016
2250,DAV68596.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08669173717498779,4.113448143005371
3665,DAV80949.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.0853121280670166,4.11393928527832
1013,DAV41833.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08708035945892334,4.11538553237915
1630,DAV56416.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07835471630096436,4.115450382232666
4299,DAV92255.1 ,MAG TPA: protein of unknown function (DUF4577) [Bacteriophage sp.],0.08660954236984253,4.116111755371094
4054,DAV85293.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07802599668502808,4.116599082946777
2753,DAV73499.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07734626531600952,4.116694450378418
1651,DAV56437.1 ,MAG TPA: Protein of unknown function (DUF2850) [Bacteriophage sp.],0.08216041326522827,4.117891311645508
1935,DAV64204.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08996778726577759,4.11897087097168
3776,DAV83381.1 ,MAG TPA: Protein of unknown function (DUF1040) [Bacteriophage sp.],0.08654052019119263,4.1191911697387695
4071,DAV85310.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07537597417831421,4.119256019592285
1046,DAV41866.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.0792621374130249,4.119523525238037
4720,DAV98739.1 ,MAG TPA: Huntingtin protein-like protein [Bacteriophage sp.],0.09769916534423828,4.1196818351745605
1689,DAV56475.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08981680870056152,4.120603561401367
2770,DAV73516.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08552283048629761,4.12078332901001
412,DAV36219.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08746379613876343,4.122410774230957
4950,DAW00749.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08318066596984863,4.122556209564209
3496,DAV77976.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.10766100883483887,4.12347412109375
531,DAV37482.1 ,MAG TPA: putative small protein [Bacteriophage sp.],0.08822399377822876,4.1239237785339355
3642,DAV80579.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08976519107818604,4.124596118927002
4123,DAV89407.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.0817941427230835,4.125174045562744
2799,DAV73545.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.09370797872543335,4.12532901763916
1706,DAV56492.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07903480529785156,4.125953197479248
3272,DAV74080.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08534979820251465,4.126189231872559
1700,DAV56486.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08056694269180298,4.126211643218994
4738,DAV98757.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08049279451370239,4.126538276672363
2624,DAV73370.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08992010354995728,4.127110958099365
274,DAV35423.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07712256908416748,4.127551555633545
317,DAV35466.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07938706874847412,4.127817153930664
4037,DAV85276.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08997237682342529,4.128549575805664
2351,DAV69442.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.0808911919593811,4.129335403442383
925,DAV41745.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08851361274719238,4.130041122436523
30,DAV29251.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08413994312286377,4.131255626678467
1311,DAV49620.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07874798774719238,4.131443977355957
2322,DAV69413.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07945287227630615,4.133222579956055
2024,DAV65614.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08412176370620728,4.133353233337402
4490,DAV94303.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.0801396369934082,4.134023666381836
1949,DAV64218.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.0800822377204895,4.134727954864502
3304,DAV74140.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08826100826263428,4.135071754455566
2790,DAV73536.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.09693318605422974,4.135452747344971
4988,DAW00787.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.09483557939529419,4.135538578033447
621,DAV37767.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07909458875656128,4.135662078857422
4065,DAV85304.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08419638872146606,4.136643886566162
4559,DAV95058.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.09609407186508179,4.138608455657959
1414,DAV51188.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07851463556289673,4.138792991638184
2732,DAV73478.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07692480087280273,4.139829635620117
2740,DAV73486.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.0759127140045166,4.1399827003479
1297,DAV49606.1 ,"MAG TPA: SNAP25/syntaxin 1a-coil, polar layer, ENDOCYTOSIS-EXOCYTOSIS COMPLEX.0A [Bacteriophage sp.]",0.08142846822738647,4.1402411460876465
4995,DAW00794.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07900899648666382,4.140632152557373
3307,DAV74143.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08472597599029541,4.14154577255249
311,DAV35460.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.09149396419525146,4.141737937927246
1835,DAV59045.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08652639389038086,4.142005920410156
358,DAV35568.1 ,MAG TPA: Protein of unknown function (DUF2680) [Bacteriophage sp.],0.10624772310256958,4.142055034637451
4706,DAV98725.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08403480052947998,4.14211893081665
1088,DAV42931.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.10594344139099121,4.142252445220947
4503,DAV94316.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.0818328857421875,4.14238977432251
2887,DAV73633.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08444386720657349,4.143086910247803
279,DAV35428.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07726776599884033,4.143237590789795
2828,DAV73574.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08249109983444214,4.143340110778809
1933,DAV64202.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08340555429458618,4.143431186676025
4782,DAV98801.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08461391925811768,4.143494606018066
2189,DAV66804.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08313697576522827,4.145293712615967
4996,DAW00795.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07864177227020264,4.1461992263793945
457,DAV36586.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08523249626159668,4.147376537322998
1215,DAV45819.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08505547046661377,4.14776611328125
312,DAV35461.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08152711391448975,4.14838171005249
4524,DAV95023.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.0777883529663086,4.148690223693848
1079,DAV42922.1 ,MAG TPA: NinB protein [Bacteriophage sp.],0.07819581031799316,4.1490654945373535
1990,DAV64831.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08921605348587036,4.149588584899902
2208,DAV68177.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08669006824493408,4.149774074554443
3930,DAV84351.1 ,"MAG TPA: helix-turn-helix, Psq domain [Bacteriophage sp.]",0.08074140548706055,4.149932384490967
2570,DAV73316.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08392810821533203,4.150713920593262
987,DAV41807.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08384442329406738,4.151381492614746
4938,DAW00737.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08259236812591553,4.151462554931641
3170,DAV73978.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.10118353366851807,4.151765823364258
1878,DAV64147.1 ,MAG TPA: Protein of unknown function (DUF2958) [Bacteriophage sp.],0.07995420694351196,4.15178918838501
2373,DAV69464.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07586640119552612,4.1524457931518555
1411,DAV51185.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08107465505599976,4.1526360511779785
3313,DAV74149.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08891439437866211,4.152879238128662
715,DAV39566.1 ,MAG TPA: tail protein [Bacteriophage sp.],0.08957070112228394,4.153416156768799
4499,DAV94312.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07838547229766846,4.154879093170166
448,DAV36577.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.09120237827301025,4.155085563659668
3287,DAV74123.1 ,MAG TPA: terminase [Bacteriophage sp.],0.08801507949829102,4.1575164794921875
167,DAV33637.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08531665802001953,4.1582512855529785
2332,DAV69423.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08417361974716187,4.161762237548828
3539,DAV79646.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08615648746490479,4.162200927734375
4705,DAV98724.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08817809820175171,4.162381649017334
2908,DAV73654.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.087993323802948,4.162578105926514
1287,DAV49596.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.09036403894424438,4.162912845611572
3612,DAV80549.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08414244651794434,4.162959098815918
3524,DAV79631.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07916820049285889,4.1636528968811035
2722,DAV73468.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08193314075469971,4.163702487945557
2108,DAV66313.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08281368017196655,4.164126396179199
962,DAV41782.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08503937721252441,4.16506814956665
4954,DAW00753.1 ,MAG TPA: cytochrome C6 [Bacteriophage sp.],0.084780752658844,4.167233467102051
2271,DAV68617.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08445143699645996,4.1682329177856445
4308,DAV92264.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08544653654098511,4.1687188148498535
900,DAV41720.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08052772283554077,4.169534683227539
1167,DAV45231.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.07903271913528442,4.170182704925537
2852,DAV73598.1 ,MAG TPA: hypothetical protein [Bacteriophage sp.],0.08121401071548462,4.170957565307617
1105,DAV42948.1 ,MAG TPA: Putative cell wall binding repeat [Bacteriophage sp.],0.09131085872650146,4.171039581298828
966,DAV41786.1 ,MAG TPA: Ellis van Creveld protein 2 like protein [Bacteriophage sp.],0.0897519588470459,4.17122745513916
